source,target,relationship,edge_type,metadata
wiki_midras_manse,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_midra_lord_of_frenzied_flame,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_miquellas_great_rune,wiki_great_runes,mentions,mention,{}
wiki_miquellas_great_rune,wiki_runes,mentions,mention,{}
wiki_miquellas_great_rune,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_miquellas_great_rune,wiki_miquella,mentions,mention,{}
wiki_miquellas_haligtree,wiki_consecrated_snowfield,mentions,mention,{}
wiki_miquellas_haligtree,wiki_miquella,mentions,mention,{}
wiki_misbegotten_warrior,17f6974feb9l0i1olnp61dvex8ugut,mentions,mention,{}
wiki_misbegotten_warrior,17f698d80fal0i1p4tl3fnkays6xcs,mentions,mention,{}
wiki_misbegotten_warrior,wiki_the_lands_between,mentions,mention,{}
wiki_mohgs_great_rune,wiki_bosses,mentions,mention,{}
wiki_mohgs_great_rune,wiki_great_runes,mentions,mention,{}
wiki_mohgs_great_rune,wiki_runes,mentions,mention,{}
wiki_mohgs_great_rune,wiki_items,mentions,mention,{}
wiki_mohgwyn_palace,17f69ea8ac4l0i2mw3htuchm8ubrxk,mentions,mention,{}
wiki_mohgwyn_palace,17f695fbe3cl0i0pdeuqbgchkcazkl,mentions,mention,{}
wiki_mohgwyn_palace,wiki_caelid,mentions,mention,{}
wiki_mohgwyn_palace,wiki_consecrated_snowfield,mentions,mention,{}
wiki_mohgwyn_palace,wiki_sanguine_noble,mentions,mention,{}
wiki_moorth_ruins,wiki_scadu_altus,mentions,mention,{}
wiki_moorth_ruins,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_morgotts_great_rune,wiki_bosses,mentions,mention,{}
wiki_morgotts_great_rune,wiki_great_runes,mentions,mention,{}
wiki_morgotts_great_rune,wiki_runes,mentions,mention,{}
wiki_morgotts_great_rune,wiki_items,mentions,mention,{}
wiki_morgott_the_omen_king,wiki_demigods,mentions,mention,{}
wiki_morgott_the_omen_king,"wiki_margit,_the_fell_omen",mentions,mention,{}
wiki_mountaintops_of_the_giants,wiki_the_lands_between,mentions,mention,{}
wiki_mt_gelmir,wiki_altus_plateau,mentions,mention,{}
wiki_multiplayer_coop_and_online,wiki_gestures,mentions,mention,{}
wiki_npc_summons,wiki_spirit_ashes,mentions,mention,{}
"wiki_nokron,_eternal_city",17f69d83e6bl0i2m8v6af0i4h94ltb,mentions,mention,{}
"wiki_nokron,_eternal_city",17f69dc74fdl0i1v1wz3qrzn19aps8,mentions,mention,{}
"wiki_nokron,_eternal_city",wiki_siofra_river,mentions,mention,{}
wiki_northern_nameless_mausoleum,wiki_gravesite_plain,mentions,mention,{}
wiki_northern_nameless_mausoleum,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_omenkiller_rollo,17f69a1be26l0i1uz1kl2dyuibof4d,mentions,mention,{}
"wiki_omenkiller_and_miranda,_the_blighted_bloom",17f69a1be26l0i1uz1kl2dyuibof4d,mentions,mention,{}
wiki_pelt_of_ralva,wiki_armor,mentions,mention,{}
wiki_pelt_of_ralva,wiki_iron_rivet_set,mentions,mention,{}
wiki_pelt_of_ralva,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_perfumers_grotto,wiki_altus_plateau,mentions,mention,{}
wiki_perfumer_tricia_ashes,17f699438b8l0i1uze1493a9h5ipk3,mentions,mention,{}
wiki_standard_damage,wiki_damage_types,mentions,mention,{}
wiki_standard_damage,wiki_skills,mentions,mention,{}
wiki_physical_defense,wiki_stats,mentions,mention,{}
wiki_physical_defense,wiki_strength,mentions,mention,{}
wiki_pierce_damage,wiki_damage_types,mentions,mention,{}
wiki_pierce_damage,wiki_skills,mentions,mention,{}
wiki_poison,wiki_status_effects,mentions,mention,{}
wiki_promised_consort_radahn,wiki_armor,mentions,mention,{}
wiki_promised_consort_radahn,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_promised_consort_radahn,wiki_miquella,mentions,mention,{}
wiki_promised_consort_radahn,wiki_colossal_swords,mentions,mention,{}
wiki_putrescent_knight,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_putrescent_knight,wiki_stone_coffin_fissure,mentions,mention,{}
wiki_putrescent_knight,wiki_st._trina,mentions,mention,{}
wiki_putrid_corpse_ashes,wiki_poison,mentions,mention,{}
wiki_putrid_crystalians,17f695b37c1l0i1ungf7vjojqaf4zp,mentions,mention,{}
wiki_putrid_crystalians,wiki_scarlet_rot,mentions,mention,{}
wiki_radahns_great_rune,wiki_bosses,mentions,mention,{}
wiki_radahns_great_rune,wiki_great_runes,mentions,mention,{}
wiki_radahns_great_rune,wiki_runes,mentions,mention,{}
wiki_radahns_great_rune,wiki_items,mentions,mention,{}
wiki_rakshasa,wiki_eastern_nameless_mausoleum,mentions,mention,{}
wiki_rakshasa,wiki_great_katana,mentions,mention,{}
wiki_rakshasas_great_katana,wiki_builds,mentions,mention,{}
wiki_rakshasas_great_katana,wiki_rakshasa,mentions,mention,{}
wiki_rakshasas_great_katana,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_rakshasas_great_katana,wiki_dexterity,mentions,mention,{}
wiki_rakshasas_great_katana,wiki_great_katana,mentions,mention,{}
wiki_rakshasas_great_katana,wiki_strength,mentions,mention,{}
wiki_rakshasa_set,wiki_chest_armor,mentions,mention,{}
wiki_rakshasa_set,wiki_armor,mentions,mention,{}
wiki_rakshasa_set,wiki_rakshasa,mentions,mention,{}
wiki_rakshasa_set,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_ralva_the_great_red_bear,wiki_red_bear,mentions,mention,{}
wiki_ralva_the_great_red_bear,wiki_scadu_altus,mentions,mention,{}
wiki_ralva_the_great_red_bear,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_ralva_the_great_red_bear,wiki_strength,mentions,mention,{}
wiki_rauh_base,wiki_ancient_ruins_of_rauh,mentions,mention,{}
wiki_rauh_base,wiki_moorth_ruins,mentions,mention,{}
wiki_rauh_base,wiki_scadu_altus,mentions,mention,{}
wiki_rauh_base,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_raya_lucaria_academy,wiki_limgrave,mentions,mention,{}
wiki_red_bear,wiki_northern_nameless_mausoleum,mentions,mention,{}
wiki_red_bear,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_red_bears_claw,17f690418f4l0hyns68vsg9zhbc6w,mentions,mention,{}
wiki_red_bears_claw,wiki_hemorrhage,mentions,mention,{}
wiki_red_bears_claw,wiki_red_bear,mentions,mention,{}
wiki_red_bears_claw,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_red_bears_claw,wiki_dexterity,mentions,mention,{}
wiki_red_bears_claw,wiki_strength,mentions,mention,{}
wiki_rellana_twin_moon_knight,17f6998a6eel0i2omw40wiu6ms1t9nd,mentions,mention,{}
wiki_rellana_twin_moon_knight,wiki_castle_ensis,mentions,mention,{}
wiki_rellana_twin_moon_knight,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_weapons_(boss_weapons),wiki_bosses,mentions,mention,{}
wiki_remembrance_weapons_(boss_weapons),wiki_weapons,mentions,mention,{}
wiki_remembrance_weapons_(boss_weapons),wiki_ashes_of_war,mentions,mention,{}
wiki_remembrance_weapons_(boss_weapons),wiki_incantations,mentions,mention,{}
wiki_remembrance_weapons_(boss_weapons),wiki_sorceries,mentions,mention,{}
wiki_remembrance_weapons_(boss_weapons),wiki_skills,mentions,mention,{}
wiki_remembrance_weapons_(boss_weapons),wiki_tools,mentions,mention,{}
wiki_remembrance_of_putrescence,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_putrescence,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_a_god_and_a_lord,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_a_god_and_a_lord,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_blood_lord,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_dancing_lion,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_dancing_lion,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_impaler,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_impaler,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_lord_of_frenzied_flame,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_lord_of_frenzied_flame,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_mother_of_fingers,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_mother_of_fingers,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_saint_of_the_bud,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_saint_of_the_bud,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_shadow_sunflower,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_shadow_sunflower,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_twin_moon_knight,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_twin_moon_knight,wiki_status_effects,mentions,mention,{}
wiki_remembrance_of_the_wild_boar_rider,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_remembrance_of_the_wild_boar_rider,wiki_status_effects,mentions,mention,{}
wiki_rennala_queen_of_the_full_moon,17f6998a6eel0i2omw40wiu6ms1t9nd,mentions,mention,{}
wiki_rennala_queen_of_the_full_moon,17f69a8e034l0i2moqhosmm855zzp,mentions,mention,{}
wiki_rivermouth_cave,wiki_gravesite_plain,mentions,mention,{}
wiki_rivermouth_cave,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_roar_medallion,wiki_stats,mentions,mention,{}
wiki_roar_of_rugalea,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_romina_saint_of_the_bud,wiki_ancient_ruins_of_rauh,mentions,mention,{}
wiki_romina_saint_of_the_bud,wiki_scarlet_rot,mentions,mention,{}
wiki_romina_saint_of_the_bud,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_roundtable_knight_vyke,17f697047a0l0i1pik0le4bp23xal,mentions,mention,{}
wiki_roundtable_knight_vyke,wiki_runes,mentions,mention,{}
wiki_roundtable_knight_vyke,wiki_incantations,mentions,mention,{}
wiki_roundtable_knight_vyke,wiki_items,mentions,mention,{}
wiki_rugalea_the_great_red_bear,wiki_rauh_base,mentions,mention,{}
wiki_rugalea_the_great_red_bear,wiki_red_bear,mentions,mention,{}
wiki_rugalea_the_great_red_bear,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_runes,wiki_merchants,mentions,mention,{}
wiki_rykards_great_rune,wiki_bosses,mentions,mention,{}
wiki_rykards_great_rune,wiki_great_runes,mentions,mention,{}
wiki_rykards_great_rune,wiki_runes,mentions,mention,{}
wiki_rykards_great_rune,wiki_items,mentions,mention,{}
wiki_sainted_heros_grave,17f69b93f33l0i206bj18mqb1lqzvbh,mentions,mention,{}
wiki_sainted_heros_grave,wiki_altus_plateau,mentions,mention,{}
wiki_sainted_heros_grave,wiki_items,mentions,mention,{}
wiki_sanguine_noble,17f69d9b8fel0i2mq0i7c25oc8ud27,mentions,mention,{}
wiki_scadu_altus,wiki_gravesite_plain,mentions,mention,{}
wiki_scadu_altus,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_scadutree_avatar,17f6969fb51l0i1ur3o74ppc7h3gl5,mentions,mention,{}
wiki_scadutree_avatar,wiki_shadow_keep,mentions,mention,{}
wiki_scadutree_avatar,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_scadutree_fragment,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_scadutree_fragment,wiki_sites_of_grace,mentions,mention,{}
wiki_scaduview,wiki_moorth_ruins,mentions,mention,{}
wiki_scaduview,wiki_scadu_altus,mentions,mention,{}
wiki_scaduview,wiki_shadow_keep,mentions,mention,{}
wiki_scaduview,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_scarlet_rot,wiki_status_effects,mentions,mention,{}
wiki_scorpion_river_catacombs,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_serpents_amnion,wiki_locations,mentions,mention,{}
wiki_serpents_amnion,wiki_items,mentions,mention,{}
wiki_shadow_keep,wiki_messmer_the_impaler,mentions,mention,{}
wiki_shadow_keep,wiki_scadu_altus,mentions,mention,{}
wiki_shadow_keep,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_shadow_of_the_erdtree,wiki_armor,mentions,mention,{}
wiki_shadow_of_the_erdtree,wiki_weapons,mentions,mention,{}
wiki_shadow_of_the_erdtree,wiki_ashes_of_war,mentions,mention,{}
wiki_shadow_of_the_erdtree,wiki_incantations,mentions,mention,{}
wiki_shadow_of_the_erdtree,wiki_sorceries,mentions,mention,{}
wiki_shadow_of_the_erdtree,wiki_spirit_ashes,mentions,mention,{}
wiki_shadow_of_the_erdtree,wiki_shields,mentions,mention,{}
wiki_shaman_village,17f69bd66dfl0i2onozxtj8yo2qu5,mentions,mention,{}
wiki_shaman_village,wiki_scaduview,mentions,mention,{}
wiki_shaman_village,wiki_shadow_keep,mentions,mention,{}
wiki_shaman_village,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_shaman_village,wiki_the_lands_between,mentions,mention,{}
wiki_siofra_aqueduct,17f69e11c75l0i1uxa6gb2wpb12ipb,mentions,mention,{}
wiki_siofra_aqueduct,wiki_hallowhorn_grounds,mentions,mention,{}
wiki_siofra_aqueduct,"wiki_nokron,_eternal_city",mentions,mention,{}
wiki_siofra_river,17f69f08b12l0i2m9h4uay98lftdb,mentions,mention,{}
wiki_siofra_river,17f69bc1846l0i2msgjjzgo3z9kwjh,mentions,mention,{}
wiki_siofra_river,wiki_caelid,mentions,mention,{}
wiki_siofra_river,wiki_limgrave,mentions,mention,{}
"wiki_sir_gideon_ofnir,_the_all_knowing_(boss)",17f6996fdcdl0i2oog5491c2w2vvca,mentions,mention,{}
"wiki_sir_gideon_ofnir,_the_all_knowing_(boss)",wiki_locations,mentions,mention,{}
"wiki_sir_gideon_ofnir,_the_all_knowing_(boss)",wiki_stats,mentions,mention,{}
wiki_slash_damage,wiki_damage_types,mentions,mention,{}
wiki_slash_damage,wiki_skills,mentions,mention,{}
wiki_sleep,wiki_status_effects,mentions,mention,{}
wiki_smithing_stone_(6),17f697b82e2l0i1z2zbvgg37zujx7h,mentions,mention,{}
wiki_smithing_stone_(6),wiki_stats,mentions,mention,{}
wiki_smithing_stone_(6),wiki_smithing_stones,mentions,mention,{}
wiki_smithing_stone_(7),17f6973188al0i1z2yq2dinoi6bw1s,mentions,mention,{}
wiki_smithing_stone_(7),wiki_smithing_stones,mentions,mention,{}
wiki_smithing_stone_miners_bell_bearing_(4),wiki_locations,mentions,mention,{}
wiki_smithing_stone_miners_bell_bearing_(4),wiki_items,mentions,mention,{}
wiki_solitude_set,wiki_builds,mentions,mention,{}
wiki_solitude_set,wiki_chest_armor,mentions,mention,{}
wiki_solitude_set,wiki_armor,mentions,mention,{}
wiki_solitude_set,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_somber_smithing_stone_(5),17f695d4f2el0i1z2y303232bvbqcsm,mentions,mention,{}
wiki_somber_smithing_stone_(5),17f69d2531dl0i1z4jsm5titqsarvk,mentions,mention,{}
wiki_somber_smithing_stone_(5),wiki_strength,mentions,mention,{}
wiki_somber_smithing_stone_(6),17f697b82e2l0i1z2zbvgg37zujx7h,mentions,mention,{}
wiki_somber_smithing_stone_(6),17f69a51074l0i1z4pallnm7f1pi2,mentions,mention,{}
wiki_somber_smithing_stone_(6),wiki_stats,mentions,mention,{}
wiki_somber_smithing_stone_(1),17f699e3818l0i1z3py7vre05m7hde,mentions,mention,{}
wiki_somber_smithing_stone_(1),17f69c09b3fl0i1z5i8s4czdm29hd,mentions,mention,{}
wiki_somberstone_miners_bell_bearing_(1),17f699ebb1fl0i2oobc8fbwg1v80tt,mentions,mention,{}
wiki_somberstone_miners_bell_bearing_(1),wiki_locations,mentions,mention,{}
wiki_somberstone_miners_bell_bearing_(1),wiki_items,mentions,mention,{}
wiki_southern_nameless_mausoleum,wiki_cerulean_coast,mentions,mention,{}
wiki_southern_nameless_mausoleum,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_spiritcaller_cave,17f69b93f33l0i206bj18mqb1lqzvbh,mentions,mention,{}
wiki_spiritcaller_cave,wiki_mountaintops_of_the_giants,mentions,mention,{}
wiki_star_lined_sword,wiki_builds,mentions,mention,{}
wiki_star_lined_sword,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_star_lined_sword,wiki_dexterity,mentions,mention,{}
wiki_star_lined_sword,wiki_intelligence,mentions,mention,{}
wiki_star_lined_sword,wiki_strength,mentions,mention,{}
wiki_stats,wiki_strength,mentions,mention,{}
wiki_status_effects,wiki_bosses,mentions,mention,{}
wiki_status_effects,wiki_the_lands_between,mentions,mention,{}
wiki_stone_coffin_fissure,wiki_cerulean_coast,mentions,mention,{}
wiki_stone_coffin_fissure,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_stonedigger_troll,wiki_locations,mentions,mention,{}
wiki_stonedigger_troll,wiki_stats,mentions,mention,{}
wiki_stormveil_castle,17f69a317f4l0i2m9zw0s2ceqss32f,mentions,mention,{}
wiki_stormveil_castle,17f6953f0d5l0i1uthl5j30bc50wdo,mentions,mention,{}
wiki_stormveil_castle,wiki_bosses,mentions,mention,{}
wiki_stormveil_castle,wiki_ballistas,mentions,mention,{}
wiki_strike_damage,wiki_damage_types,mentions,mention,{}
wiki_strike_damage,wiki_skills,mentions,mention,{}
wiki_subterranean_shunning_grounds,17f69a8e034l0i2moqhosmm855zzp,mentions,mention,{}
wiki_subterranean_shunning_grounds,"wiki_leyndell,_ashen_capital",mentions,mention,{}
wiki_suppressing_pillar,wiki_gravesite_plain,mentions,mention,{}
wiki_suppressing_pillar,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_swamp_of_aeonia,wiki_caelid,mentions,mention,{}
wiki_twinbird_kite_shield,17f6965c8c7l0i1p4ca48460ednlrf,mentions,mention,{}
wiki_twinbird_kite_shield,wiki_shields,mentions,mention,{}
wiki_twinbird_kite_shield,wiki_strength,mentions,mention,{}
wiki_uhl_palace_ruins,17f6998a6eel0i2omw40wiu6ms1t9nd,mentions,mention,{}
wiki_uhl_palace_ruins,17f69810cebl0i2mdzlqf85vs5362m,mentions,mention,{}
wiki_uhl_palace_ruins,wiki_ainsel_river,mentions,mention,{}
wiki_the_war_dead_catacombs,17f69dc74fdl0i1v1wz3qrzn19aps8,mentions,mention,{}
wiki_the_war_dead_catacombs,wiki_caelid,mentions,mention,{}
wiki_weapons,wiki_bosses,mentions,mention,{}
wiki_weeping_peninsula,wiki_limgrave,mentions,mention,{}
wiki_western_nameless_mausoleum,wiki_gravesite_plain,mentions,mention,{}
wiki_western_nameless_mausoleum,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_ymirs_bell_bearing,17f699ebb1fl0i2oobc8fbwg1v80tt,mentions,mention,{}
wiki_ymirs_bell_bearing,wiki_locations,mentions,mention,{}
wiki_ymirs_bell_bearing,wiki_items,mentions,mention,{}
wiki_abandoned_merchant_siofra_river,wiki_armor,mentions,mention,{}
wiki_abandoned_merchant_siofra_river,wiki_siofra_river,mentions,mention,{}
wiki_abandoned_merchant_siofra_river,wiki_weapons,mentions,mention,{}
wiki_abandoned_merchant_siofra_river,wiki_nomadic_merchants,mentions,mention,{}
wiki_abandoned_merchant_siofra_river,wiki_items,mentions,mention,{}
wiki_abandoned_merchant_siofra_river,wiki_merchants,mentions,mention,{}
wiki_aeonian_spirit,wiki_swamp_of_aeonia,mentions,mention,{}
wiki_albinauric_village_spirit,17f69719075l0i2oqs9tcpu9et7pj,mentions,mention,{}
wiki_albinauric_village_spirit,17f696874a9l0i2mkds3uzk8ol689w,mentions,mention,{}
wiki_church_of_pilgrimage_spirit,17f698b669el0i2mbhazm5831nokpp,mentions,mention,{}
wiki_church_of_pilgrimage_spirit,wiki_weeping_peninsula,mentions,mention,{}
"wiki_count_ymir,_high_priest",wiki_runes,mentions,mention,{}
"wiki_count_ymir,_high_priest",wiki_shadow_of_the_erdtree,mentions,mention,{}
"wiki_count_ymir,_high_priest",wiki_jolan,mentions,mention,{}
"wiki_count_ymir,_high_priest",wiki_cathedral_of_manus_metyr,mentions,mention,{}
wiki_ds_twin_brother,17f699a4f38l0i2olkl6gze7y5zrp8,mentions,mention,{}
wiki_ds_twin_brother,17f697500cal0i1v2hh14qewvbrwrn,mentions,mention,{}
wiki_ds_twin_brother,17f69b2bcaal0i0o4bk6dl7fug97ng,mentions,mention,{}
wiki_ds_twin_brother,wiki_armor,mentions,mention,{}
wiki_ds_twin_brother,"wiki_nokron,_eternal_city",mentions,mention,{}
wiki_deathtouched_spirit,17f69886115l0i2m7307w4njyfhwt5,mentions,mention,{}
wiki_deathtouched_spirit,wiki_limgrave,mentions,mention,{}
wiki_diallos,17f69a1444fl0i2onsit6ui4qbh37,mentions,mention,{}
wiki_diallos,wiki_roundtable_hold,mentions,mention,{}
wiki_dragon_communion_priestess,17f69bf3366l0i1uqds10qc8exqn1ik,mentions,mention,{}
wiki_dragon_communion_priestess,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_dryleaf_dane,wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_dryleaf_dane,wiki_miquella,mentions,mention,{}
wiki_ensha,17f6996fdcdl0i2oog5491c2w2vvca,mentions,mention,{}
wiki_ensha,17f697ea1d2l0i2or0eyxansf8mnh,mentions,mention,{}
wiki_erdtree_sanctuary_spirit,wiki_elden_throne,mentions,mention,{}
wiki_fire_knight_queelign_(npc),wiki_belurat_tower_settlement,mentions,mention,{}
wiki_fire_knight_queelign_(npc),wiki_shadow_of_the_erdtree,mentions,mention,{}
wiki_frenzied_spirit,17f698e5adfl0i2mffrxjg7ruc39w,mentions,mention,{}
wiki_gate_town_bridge_spirit,wiki_raya_lucaria_academy,mentions,mention,{}
wiki_godwyn_the_golden,17f699693fbl0i1otqw0glcy3u6fp0k,mentions,mention,{}
wiki_godwyn_the_golden,17f69bb7d32l0i1ou85ft99zwecdel,mentions,mention,{}
wiki_godwyn_the_golden,17f69bd66dfl0i2onozxtj8yo2qu5,mentions,mention,{}
wiki_godwyn_the_golden,17f69bd3c06l0i1ulx2jxbiogta1i,mentions,mention,{}
wiki_godwyn_the_golden,17f69dbf58cl0i1ux7vft8wsk6ejbb,mentions,mention,{}
wiki_godwyn_the_golden,17f69160ac9l0hynthagycs7dr7gq7,mentions,mention,{}
wiki_godwyn_the_golden,wiki_demigods,mentions,mention,{}
wiki_godwyn_the_golden,wiki_the_lands_between,mentions,mention,{}
wiki_godwyn_the_golden,wiki_daggers,mentions,mention,{}
wiki_grape_spirit,wiki_stormveil_castle,mentions,mention,{}
wiki_gurranq_beast_clergyman,17f698fde01l0i208oj9xgaolt458e,mentions,mention,{}
wiki_gurranq_beast_clergyman,17f69cd42f7l0i2ol82u1cg8l2ia3d,mentions,mention,{}
wiki_gurranq_beast_clergyman,17f69b97ce8l0i2ms4ikyh4h5oxhve,mentions,mention,{}
