node_id,node_type,name,description,raw_endpoint,extra_json,description_length,location_degree,drop_degree,name_length,has_image,in_degree,out_degree,betweenness,pagerank
17f69b44345l0i1pmq6va882h9uvf,weapon,Carian Knight's Sword,"Straight sword embedded with a blue glintstone.  Weapon of knights sworn to Carian royalty. These knights' swords could serve as catalysts, letting them wield sorcerous battle skills. Despite numbering fewer than twenty, this power made them a match for even the champions of gold in battle.",weapons,"{""attack"": [{""amount"": 88, ""name"": ""Phy""}, {""amount"": 88, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 36, ""name"": ""Phy""}, {""amount"": 52, ""name"": ""Mag""}, {""amount"": 26, ""name"": ""Fire""}, {""amount"": 26, ""name"": ""Ligt""}, {""amount"": 26, ""name"": ""Holy""}, {""amount"": 31, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69b44345l0i1pmq6va882h9uvf.png"", ""requiredAttributes"": [{""amount"": 10, ""name"": ""Str""}, {""amount"": 10, ""name"": ""Dex""}, {""amount"": 18, ""name"": ""Int""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}, {""name"": ""Int"", ""scaling"": ""D""}], ""weapon_category"": ""Straight Sword"", ""weight"": 4}",291,0,0,21,1,0,3,0.0,0.0005084358134138552
17f69b32328l0i1pmuqj0u81mxsett,weapon,Crystal Sword,"Sword fashioned from pure crystal; a deed impossible for a human. Enwreathed with powerful magic, its attack scales with intelligence. The inscrutable Crystalians have but one clear purpose; to safeguard their crystals unto the end. One theory posits that they yearn for the return of their creator who will carve for them new brethren. ",weapons,"{""attack"": [{""amount"": 106, ""name"": ""Phy""}, {""amount"": 68, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 44, ""name"": ""Phy""}, {""amount"": 44, ""name"": ""Mag""}, {""amount"": 30, ""name"": ""Fire""}, {""amount"": 30, ""name"": ""Ligt""}, {""amount"": 30, ""name"": ""Holy""}, {""amount"": 33, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69b32328l0i1pmuqj0u81mxsett.png"", ""requiredAttributes"": [{""amount"": 13, ""name"": ""Str""}, {""amount"": 10, ""name"": ""Dex""}, {""amount"": 15, ""name"": ""Int""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""E""}, {""name"": ""Int"", ""scaling"": ""D""}], ""weapon_category"": ""Straight Sword"", ""weight"": 4.5}",337,0,0,13,1,0,3,0.0,0.0005084358134138552
17f698685e3l0i1pmwzhhrnhxcf81,weapon,Sword Of St Trina,"Silver sword carried by clerics of St. Trina. Inflicts sleep ailment upon foes. St. Trina is an enigmatic figure. Some say she is a comely young girl, others are sure he is a boy. The only certainty is that their appearance was as sudden as their disappearance.",weapons,"{""attack"": [{""amount"": 107, ""name"": ""Phy""}, {""amount"": 32, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 39, ""name"": ""Phy""}, {""amount"": 33, ""name"": ""Mag""}, {""amount"": 27, ""name"": ""Fire""}, {""amount"": 27, ""name"": ""Ligt""}, {""amount"": 27, ""name"": ""Holy""}, {""amount"": 28, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f698685e3l0i1pmwzhhrnhxcf81.png"", ""requiredAttributes"": [{""amount"": 10, ""name"": ""Str""}, {""amount"": 12, ""name"": ""Dex""}, {""amount"": 0, ""name"": ""Int""}, {""amount"": 14, ""name"": """"}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}, {""name"": ""Int""}, {""name"": """", ""scaling"": ""E""}], ""weapon_category"": ""Straight Sword"", ""weight"": 3}",261,0,0,17,1,0,3,0.0,0.0005084358134138552
17f69aa244al0i1pmyf54x5qm8xb1r,weapon,Miquellan Knight's Sword,"Sword forged by servants of Miquella of the Haligtree, with a design modeled after those carried by Carian knights. Instead of glintstone however, amber from the Haligtree is embedded in the blade. A sumptuous piece, yet it has never been offered to any knight — an ill-starred sword with no master. Skill: Sacred Blade",weapons,"{""attack"": [{""amount"": 105, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 68, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 40, ""name"": ""Phy""}, {""amount"": 28, ""name"": ""Mag""}, {""amount"": 28, ""name"": ""Fire""}, {""amount"": 28, ""name"": ""Ligt""}, {""amount"": 40, ""name"": ""Holy""}, {""amount"": 30, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69aa244al0i1pmyf54x5qm8xb1r.png"", ""requiredAttributes"": [{""amount"": 11, ""name"": ""Str""}, {""amount"": 11, ""name"": ""Dex""}, {""amount"": 16, ""name"": ""Fai""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}, {""name"": ""Fai"", ""scaling"": ""E""}], ""weapon_category"": ""Straight Sword"", ""weight"": 3.5}",319,0,0,24,1,0,3,0.0,0.0005084358134138552
17f6997d3a3l0i1pn2970lts73cbnn,weapon,Cane Sword,"Beloved sword of an aged knight whose last quest was long behind him, repurposed into a walking stick. The tip is rather worn.  Though bent of back and without the brawn required even to raise the sword aloft, still he wished to meet his end with weapon in hand.",weapons,"{""attack"": [{""amount"": 96, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 41, ""name"": ""Phy""}, {""amount"": 27, ""name"": ""Mag""}, {""amount"": 27, ""name"": ""Fire""}, {""amount"": 27, ""name"": ""Ligt""}, {""amount"": 27, ""name"": ""Holy""}, {""amount"": 27, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f6997d3a3l0i1pn2970lts73cbnn.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}, {""amount"": 11, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Straight Sword"", ""weight"": 2.5}",262,0,0,10,1,0,2,0.0,0.0005084358134138552
17f69d2e16cl0i1pndl0cqdeg1df40a,weapon,Regalia Of Eochaid,"Treasured sword of Eochaid, a lesser, long-vanished domain. The copper coloration is not to be confused for rust, but is a conduit for its wielder to move it by their will alone.  Swords of Eochaid dance through the skies",weapons,"{""attack"": [{""amount"": 89, ""name"": ""Phy""}, {""amount"": 57, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 48, ""name"": ""Phy""}, {""amount"": 40, ""name"": ""Mag""}, {""amount"": 31, ""name"": ""Fire""}, {""amount"": 31, ""name"": ""Ligt""}, {""amount"": 31, ""name"": ""Holy""}, {""amount"": 33, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69d2e16cl0i1pndl0cqdeg1df40a.png"", ""requiredAttributes"": [{""amount"": 12, ""name"": ""Str""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}], ""weapon_category"": ""Straight Sword"", ""weight"": 5.5}",221,0,0,18,1,0,1,0.0,0.0005084358134138552
17f6976fa7el0i1pnla0wdjcpf4iqvm,weapon,Noble's Slender Sword,"Narrow blade carried by wandering nobles. Made to be easy to wield. Daubed with gold from tip to tail, it should fetch a good sum.",weapons,"{""attack"": [{""amount"": 101, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 110, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 43, ""name"": ""Phy""}, {""amount"": 29, ""name"": ""Mag""}, {""amount"": 29, ""name"": ""Fire""}, {""amount"": 29, ""name"": ""Ligt""}, {""amount"": 29, ""name"": ""Holy""}, {""amount"": 30, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f6976fa7el0i1pnla0wdjcpf4iqvm.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}], ""weapon_category"": ""Straight Sword"", ""weight"": 3.5}",130,0,0,21,1,0,1,0.0,0.0005084358134138552
17f69b005b3l0i1pnmcmlgow749t19,weapon,Warhawk's Talon,"Talon-swords are affixed to the legs of the Stormveil's warhawks, but this one has been repurposed for human use. The blade is thin and lightweight so as not to obstruct the hawk's mobility.",weapons,"{""attack"": [{""amount"": 101, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 42, ""name"": ""Phy""}, {""amount"": 28, ""name"": ""Mag""}, {""amount"": 28, ""name"": ""Fire""}, {""amount"": 28, ""name"": ""Ligt""}, {""amount"": 28, ""name"": ""Holy""}, {""amount"": 30, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69b005b3l0i1pnmcmlgow749t19.png"", ""requiredAttributes"": [{""amount"": 10, ""name"": ""Str""}, {""amount"": 16, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""C""}], ""weapon_category"": ""Straight Sword"", ""weight"": 3}",190,0,0,15,1,1,2,2.764558020085168e-06,0.0007024463214487803
17f69d445cel0i1pnsmtteechmemmd,weapon,Rotten Crystal Sword,"Sword fashioned from pure crystal; a deed impossible for a human. Enwreathed with powerful magic, its attack scales with intelligence.",weapons,"{""attack"": [{""amount"": 102, ""name"": ""Phy""}, {""amount"": 66, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 48, ""name"": ""Phy""}, {""amount"": 38, ""name"": ""Mag""}, {""amount"": 31, ""name"": ""Fire""}, {""amount"": 31, ""name"": ""Ligt""}, {""amount"": 31, ""name"": ""Holy""}, {""amount"": 33, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69d445cel0i1pnsmtteechmemmd.png"", ""requiredAttributes"": [{""amount"": 13, ""name"": ""Str""}, {""amount"": 10, ""name"": ""Dex""}, {""amount"": 15, ""name"": ""Int""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""E""}, {""name"": ""Int"", ""scaling"": ""D""}], ""weapon_category"": ""Straight Sword"", ""weight"": 4.5}",134,0,0,20,1,0,3,0.0,0.0005084358134138552
17f697a64ccl0i1pnuagdt1sfmx0pk,weapon,Lazuli Glintstone Sword,"A sword with a glintstone in its handguards. Wielded by scholars of the Lazuli Conspectus who seek to master Carian sorcery. Deals magic damage. Apparently once used as a staff of sorcery, this sword is made of wood.",weapons,"{""attack"": [{""amount"": 79, ""name"": ""Phy""}, {""amount"": 94, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Straight Sword"", ""defence"": [{""amount"": 30, ""name"": ""Phy""}, {""amount"": 55, ""name"": ""Mag""}, {""amount"": 25, ""name"": ""Fire""}, {""amount"": 25, ""name"": ""Ligt""}, {""amount"": 25, ""name"": ""Holy""}, {""amount"": 30, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f697a64ccl0i1pnuagdt1sfmx0pk.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}], ""weapon_category"": ""Straight Sword"", ""weight"": 3.5}",216,0,0,23,1,0,1,0.0,0.0005084358134138552
17f69747395l0i1po2ze4jsp35ms3t,weapon,Estoc,"Large piercing sword with a long, hard bladed edge which is also capable of slashing attacks.  For its large size, it can be wirleded rather nimbly, leaving little opportunity for the enemy to counter.",weapons,"{""attack"": [{""amount"": 107, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Thrusting Sword"", ""defence"": [{""amount"": 54, ""name"": ""Phy""}, {""amount"": 36, ""name"": ""Mag""}, {""amount"": 36, ""name"": ""Fire""}, {""amount"": 36, ""name"": ""Ligt""}, {""amount"": 36, ""name"": ""Holy""}, {""amount"": 24, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69747395l0i1po2ze4jsp35ms3t.png"", ""requiredAttributes"": [{""amount"": 11, ""name"": ""Str""}, {""amount"": 13, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""C""}], ""weapon_category"": ""Thrusting Sword"", ""weight"": 4.5}",201,0,0,5,1,0,2,0.0,0.0005084358134138552
17f69c6c09el0i1poegki2ecno2vw,weapon,Rapier,"A piercing sword with a sharp, slender blade. In addition to this weapon's thrusting attack prowess, it also boasts the ability to be used while guarding with a shield.  As one of the smaller piercing swords, quick successive thrust area easy to perform, but without a cutting edge, it cannot be used for slashing attacks. ",weapons,"{""attack"": [{""amount"": 96, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 130, ""name"": ""Crit""}], ""category"": ""Thrusting Sword"", ""defence"": [{""amount"": 45, ""name"": ""Phy""}, {""amount"": 30, ""name"": ""Mag""}, {""amount"": 30, ""name"": ""Fire""}, {""amount"": 30, ""name"": ""Ligt""}, {""amount"": 30, ""name"": ""Holy""}, {""amount"": 20, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69c6c09el0i1poegki2ecno2vw.png"", ""requiredAttributes"": [{""amount"": 7, ""name"": ""Str""}, {""amount"": 12, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""C""}], ""weapon_category"": ""Thrusting Sword"", ""weight"": 2.5}",323,0,0,6,1,0,2,0.0,0.0005084358134138552
17f6990b8f9l0i1poeub82lv32r18o,weapon,Cleanrot Knight's Sword,"Piercing sword of the Cleanrot Knights who fought alongside Malenia, Blade of Miquella. Mainly used as a backup weapon, in combination with a long- handled armament.",weapons,"{""attack"": [{""amount"": 109, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Thrusting Sword"", ""defence"": [{""amount"": 51, ""name"": ""Phy""}, {""amount"": 34, ""name"": ""Mag""}, {""amount"": 34, ""name"": ""Fire""}, {""amount"": 34, ""name"": ""Ligt""}, {""amount"": 34, ""name"": ""Holy""}, {""amount"": 23, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f6990b8f9l0i1poeub82lv32r18o.png"", ""requiredAttributes"": [{""amount"": 13, ""name"": ""Str""}, {""amount"": 11, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Thrusting Sword"", ""weight"": 4}",165,0,0,23,1,1,2,2.659040538402528e-06,0.0005249749709980126
17f69d58854l0i1pom1ferfthsgsd,weapon,Rogier's Rapier,"Piercing sword of superior quality, featuring intricate ornamentation. Signature weapon of the sorcerer Rogier. High dexterity is required to wield the blade to its full potential, but mastery is a sight to behold, characterized by a flowing style which excels in successive attacks.",weapons,"{""attack"": [{""amount"": 93, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 110, ""name"": ""Crit""}], ""category"": ""Thrusting Sword"", ""defence"": [{""amount"": 49, ""name"": ""Phy""}, {""amount"": 33, ""name"": ""Mag""}, {""amount"": 33, ""name"": ""Fire""}, {""amount"": 33, ""name"": ""Ligt""}, {""amount"": 33, ""name"": ""Holy""}, {""amount"": 22, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69d58854l0i1pom1ferfthsgsd.png"", ""requiredAttributes"": [{""amount"": 8, ""name"": ""Str""}, {""amount"": 17, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""C""}], ""weapon_category"": ""Thrusting Sword"", ""weight"": 3.5}",283,0,0,15,1,0,2,0.0,0.0005084358134138552
17f697b4c08l0i1pomqr1pxcel70uf,weapon,Antspur Rapier,"Spur of a giant ant which has been fashioned into a rapier. The blade drips with scarlet rot.  Scarlet rot is an old legend, of which Maleigh Marais of the Shaded Castle was a private believer. And indeed, he eventually found his own personal goddess.",weapons,"{""attack"": [{""amount"": 98, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Thrusting Sword"", ""defence"": [{""amount"": 47, ""name"": ""Phy""}, {""amount"": 31, ""name"": ""Mag""}, {""amount"": 31, ""name"": ""Fire""}, {""amount"": 31, ""name"": ""Ligt""}, {""amount"": 31, ""name"": ""Holy""}, {""amount"": 21, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f697b4c08l0i1pomqr1pxcel70uf.png"", ""requiredAttributes"": [{""amount"": 10, ""name"": ""Str""}, {""amount"": 20, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Thrusting Sword"", ""weight"": 3}",251,0,0,14,1,1,2,1.329520269201264e-06,0.0009408464658310438
17f69a8a231l0i1potleffsoj8ycfb,weapon,Frozen Needle,"A razor-thin piercing blade of ice. Forged by Ijii, the carian Royal Blackmith. Can inflict frost upon enemies, and launch its blade with a strong attack.  The blade immediately regenerates. ",weapons,"{""attack"": [{""amount"": 99, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 0, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Thrusting Sword"", ""defence"": [{""amount"": 40, ""name"": ""Phy""}, {""amount"": 40, ""name"": ""Mag""}, {""amount"": 28, ""name"": ""Fire""}, {""amount"": 28, ""name"": ""Ligt""}, {""amount"": 28, ""name"": ""Holy""}, {""amount"": 20, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69a8a231l0i1potleffsoj8ycfb.png"", ""requiredAttributes"": [{""amount"": 11, ""name"": ""Str""}, {""amount"": 18, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""E""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Thrusting Sword"", ""weight"": 2.5}",191,0,0,13,1,0,2,0.0,0.0005084358134138552
17f69a2e19cl0i1pp06n0kd7rxesjl,weapon,Torch,"This torch's tip is wrapped in oil-soaked rags and set on fire. The flame can illuminate dark locales, or used to attack enemies. Can be raised up when equipped in the left hand, illuminating more of the surrounding area.",weapons,"{""attack"": [{""amount"": 54, ""name"": ""Phy""}, {""amount"": 0, ""name"": ""Mag""}, {""amount"": 97, ""name"": ""Fire""}, {""amount"": 0, ""name"": ""Ligt""}, {""amount"": 0, ""name"": ""Holy""}, {""amount"": 100, ""name"": ""Crit""}], ""category"": ""Torch"", ""defence"": [{""amount"": 21, ""name"": ""Phy""}, {""amount"": 15, ""name"": ""Mag""}, {""amount"": 25, ""name"": ""Fire""}, {""amount"": 15, ""name"": ""Ligt""}, {""amount"": 15, ""name"": ""Holy""}, {""amount"": 19, ""name"": ""Boost""}], ""image"": ""https://eldenring.fanapis.com/images/weapons/17f69a2e19cl0i1pp06n0kd7rxesjl.png"", ""requiredAttributes"": [{""amount"": 5, ""name"": ""Str""}, {""amount"": 5, ""name"": ""Dex""}], ""scalesWith"": [{""name"": ""Str"", ""scaling"": ""D""}, {""name"": ""Dex"", ""scaling"": ""D""}], ""weapon_category"": ""Torch"", ""weight"": 1.5}",221,0,0,5,1,0,2,0.0,0.0005084358134138552
